d51c6c005aaac90329f61baa20821fafc96b841a	2386,2388	globset: permit deserializing Glob from String
ea058813196dcdf53a51b0a689da0f4170b6ed75	2402	readme: fix awkward grammar
1d4e3df19c0ce77c58ade35fbb30c216b48e2fba	2409	readme: add winget installation section
0f6181d309d42061ed5be528503b93560c805f3c	2432	ignore/types: add USD to the default file types
e902e2fef40b926bdf093c6a3939be8cc6f3778a	2437	ignore/types: add Gentoo eclass type
07cbfee2259d7194585a76773b45ed57f51e9fc3	2450	ignore/types: improve Elixir globs
d6758445109ae0f52fc3dd09ccb88a95263217cb	2288,2451	core: don't let context flags override eachother
54e609d65725ac6683714d365b65d3cf7832dd97	2453	doc: add another example for the config file
43bbcca06f0aab493b5f8c85ea2f7caf4fa3f7c4	2460	doc: note '-n' and '-N' override each other
ad9bfdd98189ebeab3df945771a1a88e9b37c19a	2482	ignore/gitignore: expose `gitconfig_excludes_path`
36194c27427a6df76963da472b13c36f47410824	2480,2488	test: test that regex inline flags work as intended
0c1cbd99f36e4b97cbb915e9c5a7c0c091522105	2502	ignore: tweak regex crate features
96cfc0ed133d4e4614c49463e8cae65afa65c55c	2439,2508	ignore/types: add 'graphql' type
da8ecddce926bcf616f62c947058fe5487fd2a3b	2523	cli: make resolve_binary take COM executables into account
545a7dc7598a20e8ef82076177164b7e3ccb15e4	2529	ignore/types: add cml to the default types list
16f783832e3860ffb5f96f03348dc2e31fb0204a	2539	doc: update rust-version in Cargo.toml
a7f1276021df2217dead1481b2c2b38595ed8fb3	2531	readme: update Debian instructions
fc0d9b90a9dbc1ba8d93a3f58da4ddbac0c40a7f	2518	deps: bump regex to 1.8.3
6b19be24776db74dd2df0bdbd5f199a8cd9964ce	2516	crates/grep: remove 'deny(missing_docs)'
041544853c86dde91c49983e5ddd0aa799bd2831	1962	doc: fix --quiet docs
a928ca42211f872b486be422abc71d7846b9c871	2315	ci: enable Dependabot for the Actions workflows
d1570defbf7a069cf9d60e57f51c17b82edcceb8	2316	ci: remove `fetch-depth` parameter from the checkout action
8e57989cd20379acfca28a341da61df177daca1c	2260	regex: fix matching bug when text anchors are used
9f0e88bcb14e02da1b88872435b17d74786640b5	2236	ignore: fix gitignore parsing bug for trailing \/
985394a19edbe878449bff0086c831a46c79e7af	2230	deps: update to packed_simd_2 0.3.8
91afd4214a9ada15e475bba02694f4fb50079cbc	2095,2208	printer: fix duplicative replacement in multiline mode
7822b8069ed3190d76335b99c41c67e7ac31f76d	2095,2208	printer: fix duplicative replacement in multiline mode
b6189c659e2cf6ff70c5fd7bbc31a9a8fdb44d94	2130,2132	ci: fix failing nightly-arm build on ci workflow
7e05cde008c25940fb777ab1ae0c26c181692764	1990	cli: improve configuration failure mode
0ff5dd23606ee1e006a38ac7d18afcc4c368d9a4	1939	doc: --field-match-separator's default value is ':'
9eddb71b8e86a04d7048b920b9b50a2e97068d03	1918	ignore/types: add CUDA
fdfc418be55ff91e0c2efad6a3e27db054cb5534	1911	searcher: disable mmap searching on non-64 bit
478da4f27183c28302e8f4fd63b282453d8fe19c	1896	pkg: fix version number for 13.0.0 release
bc76a30c23317526441a76f99ff397f65acea607	1891	regex: fix -w when regex can match empty string
5e81c60b35ce1481cdce5aa933b808faa71bc90e	1890	ci: use musl to build debian artifact
df83b8b44426b3f2179abe632eb183e8c8270524	1675,1820	ci: re-work github actions release
fbb2cfed28d68b220e51c0fe8db9d89a4516aab6	1739	printer: trim line terminator before doing replacements
af8b27ffae5440feae4632fcda2a20c4cbeea7d2	1577	changelog: fish completions are staying
8a4071eea942c157f5f89bde2885981060a03ab5	1882,1883	globset: expand docs and impl Default for GlobSet
ee23ab51736d35028c7f3eee23295429377742b4	1401	printer: trim line terminator before finding submatches
efd9cfb2fc1f0233de9eda4c03416d32ef2c3ce8	1412	grep: fix bugs in handling multi-line look-around
656aa126492b04f1ac8b0406f589b6de4c4b7d60	1311	printer: fix multi-line replacement bug
fc31aedcf3cae7a773c94a79775396759af10dd8	1866	printer: vimgrep now only prints one line
578e1992fa21d3612d3e613d8869dbbb16e33cbe	1842,1871	cli: add --field-{context,match}-separator flags
46d0130597a8340c19fdd41b107c209653451698	1613	cargo: statically link binary on Windows/MSVC
7534d5144f5c5e89d67c791e663cdc0bee069b0e	1756	globset: fix recursive suffix over matching
a28e664abd0d8912e4a2d85039fe282b9d37b994	1657,1660	ignore: check ignore rules before issuing stat calls
0ca96e004c539e44242607fee5c4661edf27a5cd	1380,1642	printer: fix context bug when --max-count is used
2295061e8079b146e656526ce1b264bf8f217585	1638,1697	searcher: do UTF-8 BOM sniffing like UTF-16
53c4855517ff3d6ef0cb612579ede1f6e281a506	1663	ignore/types: add red
121e0135c1f9cb7c950e60e8ef1ae32c775c7263	1683	ignore/types: replace duplicate glob with *.aspx.vb
c53c4c0ade23f639cd00c22b2e4fcba89f4f8039	1600	doc: explain ignore rules a bit more
4566882521b880274c510ef65d58995d0b049b6a	1680	cli: add -. as short option for --hidden
12dd455ee9aa731acfeb0d2dfed568a0103cae73	1765,1803	printer: fix \r\n line terminator handling
e6cac8b119d0d50646b3ba1aaf53e648c779901a	1404,1762	cli: print warning if nothing was searched
0f502a9439822df41b3140d944f5d03c36144ecd	1770	cargo: remove "readme" field
51d2db7f19c2855f8d83901a04425335a036325c	1816	doc: document '{a,b}' glob syntax
b3a6a69f9d6eb00f4ce8fa5dfc4f2ac2327e75e1	1848	ci: check docs for all crates
26a29c750ee962100ed5abf97a43feffcf3fe984	1869	doc: clarify --files-with-matches and --files-without-match
beda5f70dc12ffba383f2861461820de24816ef3	1881	doc: improve wording
5af7707a350d96066c47965075b09050bc1cf33c	1766,1767	cli: fix process leak
a77b914e7ac9fe83602d7e43f8c2187cb5b03dc1	1868	args: make --passthru and -A/-B/-C override each other
2e2af50a4df0bd424c3a06eabf42fa0ea0aad1bc	1773	doc: add vulnerability report docs
581a35e568c3acd32461d276a4cfe746524e17cd	1878,1879	impl: fix --multiline anchored match bug
ba965962fe2fc3513aeeaa99665f09099d92045d	1875	ignore/types: add po files to supported types
2af77242c5b5186ea5ad6d05fa9aaef3d93c1603	1862	doc: fix typo in --engine flag docs
3f4c4188c1150ae21bec2afd11fcc48bce1c1447	1860	deps: update to regex 1.5.2
92286ad4d2a9c8b054de8aaea05c23a7220d20b3	1847	doc: clarify --hidden definition
3a1780d8417e24eb7031ddd07c353e89c3f4d958	1785,1786	deps: replace memmap with memmap2
020c5453a5880257c87949030550d24c596f5c8d	1741,1742	cli: fix stdin detection for Powershell on Unix
d97fb72d84a8dff95ecc1f7ce7736a0b0673b712	1732	doc: update CI links in crate READMEs
d6365117e2e5be90397b65ed6f4c20f98a504f22	1730	doc: sync --help output with man page
f32e90601291f18559c376d2e51e214b58f7980b	1730	doc: clarify that CLI invocation must always be valid
3ef63dacbed48e9c569722059922f37964a9494e	1705,1721	deps: targeted update of some dependencies
86c843a44bc70b377c724a2bf9a6251da1f5f5b9	1710	ignore/types: add a type for minified files
2b1637d1db5f8d20f417db11e3ef157b02556429	1708	doc: clarify how -S/--smart-case works
145cef2eff6e10f3a5dbe1cab4ff0f7f2bc5a2a7	1703	doc: elaborate on the function of -u/--unrestricted
b0066274cbb36e2cf4a76aded5f8a98d1f79e61a	1257	benchsuite: update subtitle URLs
e6e50054b05dc59c8b0830410f1080a48f2c270c	1277	doc: document cygwin path translation behavior
a700b758436548560aab16609e998c32180c824a	1591	doc: clarify capture group indices
b72ad8f8aa897191cef8e7ebacd8d4eb5f4b9065	1586	ignore/types: add meson filetype
1980630f1770da3d7d392dc3b743d04018217e34	1581	doc: fix egregious markup output
16a1221fc70d586a07bd0421722635c61df525be	1544	doc: use asciidoctor instead of a2x
793c1179ccd7e755d635beee8be5c1e2202d404b	1555,1557	ignore: allow filtering with predicate
df7a3bfc7fe30f3e9e89d8775748b1239c5b5fc4	1547	grep-cli: support files compressed by compress(1)
0eb2501b6e89bf83360eb70afbf1b5d221c92142	1252	doc: add a section about --pre to the GUIDE
64a4dee4956e9d362eb071bfbd5ed8ad9a608f5c	1339	cli: improve invalid UTF-8 pattern error message
50840ea43b65dfa7e51b695a7798f6c43808ccc2	1524	doc: note how to escape a '$' in --replace
9a858e490980d886d94ce0c316a71af3369e8808	1571	doc: add config file note for --type-{add,clear}
7ed9a31819aa4f1c1b25f1fa95bdf602232ddbb0	1573	printer: fix --count-matches output
a2e6aec7a4d9382941932245e8854f0ae5703a5e	1559	tests: add new regression test for fixed inner literal bug
139f186e5721e74542604fad8a3c5907c4911faa	1550	crates/ignore: switch to depth first traversal
a75b4d122a479bedf01b571c42c864e199e57ed2	1551	doc: fix newline escape
1c4b5adb7b4a239e433d4a1dc2aa4b09ee30573d	1537	regex: fix another inner literal bug
34edb8123a0b7bd69a61cd237fec8c1b26a3f786	1520	ignore: squash noisy error message
a38913b63a104d779f7870be5cc92d6523449177	1474	readme: update benchmarks
e772a95b58b77604e9a4657e949431539ec15b08	1087	regex: avoid using literal optimizations when whitespace is detected
c4c43c733ee9a44d3a48aa7f22284a6db6f0f9c6	1466	cli: add --no-ignore-files flag
447506ebe02f1475734b66137feb02ae0fd9decf	1442,1478	doc: clarify globing behavior
12e41809850a4ac14ed200101ef8b033d2a20c38	1441	doc: remove CPU features from man pages
daa831939873a50cd7e193a7211b5e3d37ad631c	1439	doc: note ripgrep's stdin behavior
3a6a24a52ad43d55554240b43e8be989c78e4efe	1488,1502	cli: add engine flag
3d59bd98aaea776092168f8feaf5daeeaf743cbf	1337	ignore: rework inter-thread messaging
